pct_tl_open_L6M,pct_tl_closed_L6M,Tot_TL_closed_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,CC_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,max_recent_level_of_deliq,num_deliq_6_12mts,num_times_60p_dpd,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_12mts,num_lss,recent_level_of_deliq,CC_enq_L12m,PL_enq_L12m,time_since_recent_enq,enq_L3m,NETMONTHLYINCOME,Time_With_Curr_Empr,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,HL_Flag,GL_Flag,EDUCATION,MARITALSTATUS_Single,GENDER_M,last_prod_enq2_CC,last_prod_enq2_ConsumerLoan,last_prod_enq2_HL,last_prod_enq2_PL,last_prod_enq2_others,first_prod_enq2_CC,first_prod_enq2_ConsumerLoan,first_prod_enq2_HL,first_prod_enq2_PL,first_prod_enq2_others,Approved_Flag,Risk_Band,Default
1.7550268766319184,-0.4635266814251637,-0.5370216055954729,-0.6195804625502744,1.3324430363546758,-0.2656444530181567,-0.2126206543490844,0.7333382958508442,-0.1444167935157401,-0.3939810852185246,-0.4489712986963032,-0.67677355778395,-0.63552250396567,-0.3921630858557848,-0.2648151619730781,-0.3070713617875655,-0.2042841891873383,-0.1691700536934168,-0.0797911271408357,-0.0270603528268661,-0.0417786991090932,-0.0394130372912846,-0.0231986409848288,-0.0291285092070722,-0.2542767430966117,-0.2637935771115103,0.1225292412471582,-0.4690616030377062,-0.1113628449458456,-0.332484729592276,0.5772147999502826,-0.338792216413727,2.044421110638879,2.189664258603444,-0.2840268295697948,1.7217902701005736,-0.2448954735482444,1.573834741938665,-0.6015908457449539,0.3554747494496876,-0.2346386714238891,-0.8025911757377523,-0.141876776609107,2.137563521896289,-0.693219522819274,-0.2227234811975472,-0.5978167599735525,-0.1777990654193936,-0.3431361346901372,1.018815241407406,P3,MEDIUM RISK,0
-0.6439090177856147,-0.4635266814251637,-0.5370216055954729,-0.6195804625502744,-0.4751742013607413,-0.2656444530181567,-0.2126206543490844,-0.357939238966077,-0.4579117233284658,-0.3939810852185246,-0.4489712986963032,-0.9617501000582228,-0.4231515497261192,-0.3874268626658935,-0.2648151619730781,-0.3070713617875655,-0.2042841891873383,-0.4335027792579452,-0.0797911271408357,-0.0270603528268661,-0.0417786991090932,-0.0394130372912846,-0.0231986409848288,-0.0291285092070722,-0.2542767430966117,-0.2637935771115103,1.7872805344708218,-0.4797778914197269,0.8550837632245796,-0.1885498027748371,-0.7450281230773472,-0.338792216413727,-0.4891360174262245,0.8287849474490598,-0.2840268295697948,-0.5807908299665252,-0.2448954735482444,0.5762339736424064,1.6622593363462734,0.3554747494496876,-0.2346386714238891,-0.8025911757377523,-0.141876776609107,2.137563521896289,-0.693219522819274,-0.2227234811975472,-0.5978167599735525,-0.1777990654193936,2.914295228344377,-0.9815322340668812,P3,MEDIUM RISK,0
-0.6439090177856147,-0.4635266814251637,-0.5370216055954729,-0.6195804625502744,-0.4751742013607413,-0.2656444530181567,-0.2126206543490844,-0.357939238966077,0.0123306713906227,-0.6876360930794623,-0.4489712986963032,-0.4155450606991997,0.3201467901123089,0.5692902216921524,-0.2648151619730781,-0.3070713617875655,-0.2042841891873383,-0.4335027792579452,-0.0797911271408357,-0.0270603528268661,-0.0417786991090932,-0.0394130372912846,-0.0231986409848288,-0.0291285092070722,-0.2542767430966117,-0.2637935771115103,-0.432387856494063,-0.5505053947410632,-0.1113628449458456,-0.2365281117139834,0.1805419230419936,-0.338792216413727,-0.4891360174262245,-0.5320943637053245,-0.2840268295697948,1.7217902701005736,-0.2448954735482444,-1.4189675629501102,-0.6015908457449539,0.3554747494496876,-0.2346386714238891,1.2459643592278309,-0.141876776609107,-0.4678223546371496,-0.693219522819274,-0.2227234811975472,1.672753370186945,-0.1777990654193936,-0.3431361346901372,-0.9815322340668812,P2,LOW RISK,0
1.7550268766319184,-0.4635266814251637,-0.5370216055954729,-0.6195804625502744,-0.4751742013607413,-0.2656444530181567,-0.2126206543490844,-0.357939238966077,-0.4579117233284658,0.1933289305033507,-0.4489712986963032,-0.9380020548687004,-0.5293370268458946,-0.3968993090456761,-0.2648151619730781,-0.3070713617875655,-0.2042841891873383,-0.4335027792579452,-0.0797911271408357,-0.0270603528268661,-0.0417786991090932,-0.0394130372912846,-0.0231986409848288,-0.0291285092070722,-0.2542767430966117,-0.2637935771115103,1.2323634367296006,-0.5655081984758921,1.3383070673097923,0.1472983597991867,-0.5863589723140317,-0.338792216413727,-0.4891360174262245,2.189664258603444,-0.2840268295697948,-0.5807908299665252,-0.2448954735482444,-0.4213667946538519,-0.6015908457449539,0.3554747494496876,-0.2346386714238891,-0.8025911757377523,-0.141876776609107,2.137563521896289,-0.693219522819274,-0.2227234811975472,-0.5978167599735525,-0.1777990654193936,-0.3431361346901372,1.018815241407406,P4,HIGH RISK,1
-0.6439090177856147,-0.4635266814251637,-0.5370216055954729,-0.6195804625502744,-0.4751742013607413,-0.2656444530181567,-0.2126206543490844,-0.357939238966077,-0.301164258422103,-0.3939810852185246,-0.4489712986963032,0.27314824979696,0.9041669142710738,1.175526789998241,0.1976710941731894,-0.3070713617875655,-0.2042841891873383,-0.4335027792579452,-0.0797911271408357,-0.0270603528268661,-0.0417786991090932,-0.0394130372912846,-0.0231986409848288,-0.0291285092070722,-0.0604012249008837,-0.2637935771115103,-0.432387856494063,-0.4583453146556855,-0.1113628449458456,-0.0925931848965446,0.154097064581441,-0.338792216413727,-0.4891360174262245,-0.5320943637053245,-0.2840268295697948,-0.5807908299665252,-0.2448954735482444,-0.4213667946538519,-0.6015908457449539,0.3554747494496876,-0.2346386714238891,-0.8025911757377523,-0.141876776609107,-0.4678223546371496,1.4425444856675012,-0.2227234811975472,-0.5978167599735525,-0.1777990654193936,-0.3431361346901372,1.018815241407406,P4,HIGH RISK,1
-0.6439090177856147,-0.4635266814251637,-0.5370216055954729,-0.6195804625502744,-0.4751742013607413,-0.2656444530181567,-0.2126206543490844,-0.357939238966077,-0.301164258422103,-0.6876360930794623,-0.4489712986963032,0.6768650180188468,3.240247410906133,3.2997228906644964,-0.2648151619730781,-0.3070713617875655,-0.2042841891873383,-0.4335027792579452,-0.0797911271408357,-0.0270603528268661,-0.0417786991090932,-0.0394130372912846,-0.0231986409848288,-0.0291285092070722,-0.2542767430966117,-0.2637935771115103,-0.432387856494063,1.5091652322833058,-0.5945861490310582,-0.241325942607898,1.6482315676026629,-0.338792216413727,-0.4891360174262245,-0.5320943637053245,-0.2840268295697948,-0.5807908299665252,-0.2448954735482444,-1.4189675629501102,-0.6015908457449539,0.3554747494496876,-0.2346386714238891,-0.8025911757377523,-0.141876776609107,-0.4678223546371496,1.4425444856675012,-0.2227234811975472,-0.5978167599735525,-0.1777990654193936,-0.3431361346901372,1.018815241407406,P2,LOW RISK,0
-0.6439090177856147,-0.4635266814251637,0.7640541240306054,0.4854022152652967,-0.4751742013607413,-0.2656444530181567,-0.2126206543490844,-0.357939238966077,0.3258256012033484,-0.1003260773575869,0.3552842463322845,-0.391797015509677,-0.1576878569266805,0.0198883316647597,-0.0058228585311683,3.3380957786758616,2.1230572695570964,1.5489926624760175,-0.0797911271408357,-0.0270603528268661,-0.0417786991090932,-0.0394130372912846,-0.0231986409848288,-0.0291285092070722,0.0473073963189652,-0.2637935771115103,-0.432387856494063,-0.3554689461882873,-0.5945861490310582,-0.0925931848965446,-0.1103515200240849,-0.338792216413727,-0.4891360174262245,-0.5320943637053245,-0.2840268295697948,1.7217902701005736,-0.2448954735482444,1.573834741938665,-0.6015908457449539,0.3554747494496876,-0.2346386714238891,1.2459643592278309,-0.141876776609107,-0.4678223546371496,-0.693219522819274,4.489872350338481,-0.5978167599735525,-0.1777990654193936,-0.3431361346901372,-0.9815322340668812,P2,LOW RISK,0
-0.6439090177856147,-0.4635266814251637,-0.5370216055954729,-0.6195804625502744,-0.4751742013607413,-0.2656444530181567,-0.2126206543490844,-0.357939238966077,-0.301164258422103,-0.3939810852185246,-0.0468435261820093,0.0119197527122097,-0.3700588111662314,-0.3566414119315999,-0.2648151619730781,-0.3070713617875655,-0.2042841891873383,-0.4335027792579452,-0.0797911271408357,-0.0270603528268661,-0.0417786991090932,-0.0394130372912846,-0.0231986409848288,-0.0291285092070722,-0.2542767430966117,-0.2637935771115103,-0.432387856494063,-0.1325701478422578,-0.5945861490310582,-0.6203545832271536,-1.221035575367294,-0.338792216413727,-0.4891360174262245,-0.5320943637053245,-0.2840268295697948,-0.5807908299665252,-0.2448954735482444,1.573834741938665,1.6622593363462734,0.3554747494496876,-0.2346386714238891,-0.8025911757377523,-0.141876776609107,-0.4678223546371496,-0.693219522819274,-0.2227234811975472,-0.5978167599735525,-0.1777990654193936,-0.3431361346901372,1.018815241407406,P2,LOW RISK,0
2.9526965210712564,-0.4635266814251637,-0.5370216055954729,-0.6195804625502744,0.4286344174969672,-0.2656444530181567,-0.2126206543490844,-0.357939238966077,-0.4579117233284658,-0.1003260773575869,-0.0468435261820093,-1.0329942356267912,-0.63552250396567,-0.4205804249951326,-0.2648151619730781,-0.3070713617875655,-0.2042841891873383,-0.4335027792579452,-0.0797911271408357,-0.0270603528268661,-0.0417786991090932,-0.0394130372912846,-0.0231986409848288,-0.0291285092070722,-0.2542767430966117,-0.2637935771115103,1.2323634367296006,-0.5033537258601722,0.8550837632245796,-0.0925931848965446,-1.1020337122948072,-0.338792216413727,-0.4891360174262245,2.189664258603444,-0.2840268295697948,-0.5807908299665252,-0.2448954735482444,-1.4189675629501102,1.6622593363462734,0.3554747494496876,-0.2346386714238891,1.2459643592278309,-0.141876776609107,-0.4678223546371496,-0.693219522819274,-0.2227234811975472,-0.5978167599735525,-0.1777990654193936,-0.3431361346901372,1.018815241407406,P3,MEDIUM RISK,0
0.7947331977571338,-0.4635266814251637,0.1135162592175662,0.1531346967613139,0.4286344174969672,-0.2656444530181567,-0.2126206543490844,-0.357939238966077,-0.1444167935157401,0.1933289305033507,-0.4489712986963032,-0.5105372414572907,-0.63552250396567,-0.3329602959821433,-0.2648151619730781,-0.3070713617875655,-0.2042841891873383,-0.4335027792579452,-0.0797911271408357,-0.0270603528268661,-0.0417786991090932,-0.0394130372912846,-0.0231986409848288,-0.0291285092070722,-0.2542767430966117,-0.2637935771115103,-0.432387856494063,0.013171374153223,-0.5945861490310582,-0.5723762742880073,-1.1020337122948072,-0.338792216413727,-0.4891360174262245,-0.5320943637053245,-0.2840268295697948,1.7217902701005736,-0.2448954735482444,-0.4213667946538519,1.6622593363462734,0.3554747494496876,-0.2346386714238891,-0.8025911757377523,-0.141876776609107,-0.4678223546371496,1.4425444856675012,-0.2227234811975472,-0.5978167599735525,-0.1777990654193936,-0.3431361346901372,1.018815241407406,P2,LOW RISK,0
